惜梦ζ,最大的梦想是去看周杰伦的演唱会,2018-01-05
f     ❄,读书时候每次听这首歌都会哭  ……,2018-01-05
小豹雯,摩羯座很酷的[em]e400832[/em],2018-01-05
陈总在哪儿,陈总在哪儿？,2018-01-05
BeHumble,垃,2018-01-05
Albaaaa,想要对你说不敢说的爱，你怎么会懂呢,2018-01-04
Super JAZZ,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2018-01-04
Outsider.,6年之前这首歌就在我的列表里，今天终于又找到这首歌了。2018.1.4,2018-01-04
贵阳💜 咖咖愉(JM),该评论已经被删除,2018-01-04
Really,我爱你,2018-01-04
若飞涯,我喜欢的人喜欢周杰伦，没有喜欢的人，不喜欢我却不让我喜欢他[em]e400844[/em],2018-01-03
搁浅,该评论已经被删除,2018-01-03
@泳霖,经典就是经典，什么时候都好听！,2018-01-03
修罗无情,每当我发着呆的时候，就是想把忘记,2018-01-02
后空翻跳楼,我会发着呆，然后微微笑[em]e401190[/em],2018-01-02
微笑 丶丶,最大的梦想是去看周杰伦的演唱会,2018-01-02
Louis,那些年一个人唱这歌 唱着唱着泪水不由自主的流了下来,2017-12-30
AAA 张亮麻辣烫,念,2017-12-30
头像非本人，是我弟弟🍉,该评论已经被删除,2017-12-29
田瑶,我是来看评论的,2017-12-29
你很累吧,我是95后，从来没有对任何一首歌能让我一直喜欢，我没有在初中高中的时候爱上周杰伦，我是去年，我21岁开始第一次听晴天的时候哭了，然后在爱上七里香，直到今年的一路向北，杰伦是我的青春，我还没谈恋爱，因为我的青春才从21岁开始，我以后也会带着她去看一场粉海。,2017-12-29
p,我不要忘了你 我怎么舍得忘啊 我不要你的无数个对不起 我要你啊,2017-12-29
其实,你好吗,2017-12-29
p,你不要我了 我回来了你不要我了,2017-12-28
メ泪洒い落悲哀试问情何在,每天晚上都会听。看着评论。自己的忍不住哭了。莫名的。。。有哪个女孩可以一起？,2017-12-28
Privilege,1,2017-12-28
Privilege,1,2017-12-28
悟,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-28
冻荔枝,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-28
冻荔枝,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-28
好吃😋你就多吃点😘,我想起了多年的好朋友，雨，那时候我们都疯狂的喜欢周杰伦的歌，怀念！,2017-12-28
Cxsº,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-28
解药_,孤独才能变强，不过可能一辈子也不可能忘记你DSZ,2017-12-28
依然荣哥,听到这首歌，啥都不说了，青春，03年，高一,2017-12-28
。,如果再次有周杰伦演唱会想带着她去，在回忆一遍我们的青春。谢谢她让我知道了周杰伦。谢谢你，我的2006年。,2017-12-28
小灵同学,以前你说碰到你，是我的幸运。四年的时间，每次吵架都是你低头认错。可是我还小啊，不懂你的心。现在懂了，却把你丢了。希望你碰到一个很好很好的女孩[em]e400459[/em],2017-12-28
ωǒ ゛微笑,我会发着呆，然后忘记你，接着紧紧闭上眼，想着那一天，会有人代替，让我不再想起你。我会发着呆，然后微微笑，接着紧紧闭上眼，又想了一遍你温柔的脸，在我忘记之前。,2017-12-27
执慕，,最怕听懂一首歌。,2017-12-27
你好吗,《寻找周杰伦》,2017-12-27
哪ㄝ孩対涐說,恍若隔世，已经过了10年，你还未嫁，而我已结婚多年。,2017-12-27
侭俅①訜咹啶,这首歌告诉我们，一定要珍惜眼前人,2017-12-27
若飞涯,我喜欢的人喜欢周杰伦，没有喜欢的人，不喜欢我却不让我喜欢他[em]e400844[/em],2018-01-03
搁浅,该评论已经被删除,2018-01-03
@泳霖,经典就是经典，什么时候都好听！,2018-01-03
修罗无情,每当我发着呆的时候，就是想把忘记,2018-01-02
后空翻跳楼,我会发着呆，然后微微笑[em]e401190[/em],2018-01-02
微笑 丶丶,最大的梦想是去看周杰伦的演唱会,2018-01-02
Rach,2018年1月2日，我21岁才喜欢上周杰伦的歌。但是我还是忘不掉你，虽然早已经有人替代我，可闭上眼全都是你。,2018-01-02
乔燃,最大的梦想是去看周杰伦的演唱会,2018-01-02
六？六！,My Love.bye.,2018-01-02
Jay.,真的要闭上眼，然后忘记你吗，真的舍不得啊[em]e400867[/em],2018-01-01
Jay,2018年  依旧没有动人心的故事 生活依旧平凡美好  依旧喜欢周杰伦 今年是喜欢周杰伦的第十个年头 下一个十年依然周杰伦,2018-01-01
KKrystal,今天是2018年第一天，删掉从前的歌打开了跳出这首歌~,2018-01-01
惜梦ζ,最最最喜欢的歌手   希望在我经济独立有能力去看你演唱会的时候你还能唱,2018-01-01
惜梦ζ,最大的梦想是去看周杰伦的演唱会,2018-01-01
惜梦ζ,初二喜欢周杰伦现在高二,2018-01-01
背影,第一次写评论  喜欢杰伦8年了   恩  算老粉了吧  今天感觉好冷 特别是听着这首歌  是心里的冷   对不起  是我太笨了,2018-01-01
你爹,重温经典   \n顺便说一句2018快乐！\n大爱杰伦,2018-01-01
衔尾蛇,谢谢让我遇到过你[em]e400832[/em],2017-12-31
°ъǒъǒ﹎,我发呆的时候，是在想你,2017-12-31
永远等待,谢谢你，在我生命里出现，想着那一天会有人代替，我很开心，希望你每天开开心心的像那时候一样开怀大笑，认识你不后悔。,2017-12-31
南瓜,让我不在想念你,2017-12-31
长月,"2018,我最期待的是，我喜欢的那个人，也能喜欢我。也就是一个期待吧。",2017-12-30
Louis,那些年一个人唱这歌 唱着唱着泪水不由自主的流了下来,2017-12-30
AAA 张亮麻辣烫,念,2017-12-30
头像非本人，是我弟弟🍉,该评论已经被删除,2017-12-29
七里外的風車。,悲喜交加的一首歌，不敢多想，不敢多说。,2017-12-18
无风无雨无情无你。,他决定离开时。就用了这首歌做铃声。那时候我就知道他要离开,2017-12-17
Don't make a fuss,我寻着我们走过的轨迹，一步一步往起点走，看到了当初的我们是那么的开心，那么幸福，不知怎么了，眼泪不由自主的掉下来了。,2017-12-17
Lu °,杨磊，我会发着呆，然后忘记你。,2017-12-16
q,是的，整个青春,2017-12-16
鲸鱼没头发,我会发着呆,2017-12-16
一帆风顺,好听，伤感也喜欢听,2017-12-16
杨较瘦,前奏响起，像断了的弦,2017-12-16
Bob,祝你们幸福,2017-12-16
大笨钟,一想到 过去到将来 所有的事 都是别人陪着你完成 我们永远没有交集 心痛到不能呼吸,2017-12-16
拒绝拖延症,你，最喜欢杰伦这首歌，因为她，你选择离开我，而你在我心里，很重要，而你却舍得这样离开我，我一直都很想你！李超，你知道吗？五年不联系了，你还好吗？,2017-12-15
已注销,每次去ktv必点曲！我的青春一去不复回[em]e400867[/em],2017-12-15
嘎嘎、、轰锅,当年买了寻找周杰伦这部电影光盘，哈哈哈哈……青春，回不去的青春呐～,2017-12-15
WY,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-15
假如生活欺骗了你,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-15
舅舅江澄☹️,这首歌   失恋的时候  去ktv唱   会哭  唱着唱着就哭了,2017-12-15
🍭。,该评论已经被删除,2017-12-15
SXB,不顾家人朋友的反对坚决跟她在一起，因为她付出一切代价，最后却被无情的抛弃，听了这首歌那么久，第一次觉得这么适合此时的心情，走在路上看到熟悉的场景，就会流泪，坐在车上听到悲伤的歌，静静的流泪，回到家里一个人躲在房间里哭，无声的哭泣，好想讨厌你，好恨你，最后又变成一直在想你，此时此刻脑袋还在想着等你回来……,2017-12-15
gigi,每听一次都会哭，为曾经的青春年少……,2017-12-14
阿柳,想起高中时候。90年，91年的朋友点赞。,2017-12-14
阿柳,该评论已经被删除,2017-12-14
海 鸟    ོ,该评论已经被删除,2017-12-14
布鲁斯·Wayne💞,2017.12.14  11点11 我在听一直最喜欢的轨迹,2017-12-14
저는 이문설 사랑해요.,那天有人问我:“你妈和你老婆一起掉进水里，你会先救谁”我回答他说:“我会发着呆，接着紧紧闭上眼，”,2017-12-13
Ha1se,我承认这么久了，我还是忘不掉你，在你之后，出现过很多人，每到最后一想起你，对她们始终无法跳动起来，今天晚上就是散伙饭了，一想到毕业后，再也见不到你，就……希望你以后遇见的都是对的人，都是能让你开心的人，我的小仙女，你要永远快快乐乐的，很开心最后的毕业照还是站在你的身后，如果我能晚点更成熟一些再遇见你，会不会结局不一样,2017-12-13
海 鸟    ོ,该评论已经被删除,2017-12-14
布鲁斯·Wayne💞,2017.12.14  11点11 我在听一直最喜欢的轨迹,2017-12-14
저는 이문설 사랑해요.,那天有人问我:“你妈和你老婆一起掉进水里，你会先救谁”我回答他说:“我会发着呆，接着紧紧闭上眼，”,2017-12-13
Ha1se,我承认这么久了，我还是忘不掉你，在你之后，出现过很多人，每到最后一想起你，对她们始终无法跳动起来，今天晚上就是散伙饭了，一想到毕业后，再也见不到你，就……希望你以后遇见的都是对的人，都是能让你开心的人，我的小仙女，你要永远快快乐乐的，很开心最后的毕业照还是站在你的身后，如果我能晚点更成熟一些再遇见你，会不会结局不一样,2017-12-13
only you（只有你★♛☞,加油，Jay,2017-12-12
Suspending,能听绝望的一首歌,2017-12-11
淇,在我忘记之前,2017-12-11
9,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-11
2颗糖1薰味,我真的会发着呆，然后忘记你。再见,2017-12-11
.,爱而不得就该死,2017-12-11
黄浩儒,我觉得这歌是周杰伦最打动人的歌 没有之一  没有华丽的旋律 丰富编曲 只有周杰伦的。。。。不知道最后怎么表达！！！！,2017-12-10
娜咪,伸出手却什么也抓不住了…张开臂什么也抱不到了…以为这曲只会陪自己一阵子，没想到会是一辈子……,2017-12-10
娜咪,我会发着呆，然后忘记你，接着紧紧闭上眼。当年和初恋分手的时候，听着这个歌哭了一晚上，第二天眼睛肿的睁不开，但是再听还是会哭。周杰伦给我们安慰和感动是任何人无法代替的。这么多年过去再听到这首歌，只有默然。,2017-12-10
折木丶途,越听越悲伤,2017-12-10
折木丶途,很喜欢,2017-12-10
S,有故事的人听这首歌 眼眶都会有泪,2017-12-10
✿ °平流层的小太阳,如何做选择才会不后悔？  愿赌服输。,2017-12-10
😘 happy欢,好悲伤,2017-12-10
......,点点滴滴,2017-12-10
DTme,我想带你去听周杰伦。,2017-12-09
可乐,不得不承认，周真的是个音乐才子！,2017-12-09
.,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-09
,祝我分手快乐[em]e400867[/em],2017-12-09
楊发发,祝我分手快乐[em]e400867[/em],2017-12-09
面对阳光、我依然微笑,这几天哼哼这首歌的调调，觉得好熟悉，今天一搜循环播放，我的那个他已经走了，这一天有一个人已经代替，虽然不是我爱的，但却是爱我的，那个在我心里角落的他，后会无期了,2017-12-08
过了多久,谁又何尝没有心痛过呢……,2017-12-23
弦上有春秋,我们还是好朋友，你觉得可能吗？为了不让你哭泣，我笑着答应了你。可你不知道，当你转过身那一刻，眼泪它不争气地留了出来。望着你的背影消失在转角，我是真的累了,2017-12-22
本能笑,周杰伦 我的整个青春和故事 谢谢你,2017-12-22
🌙,要那么好听干嘛,2017-12-22
铁憨憨,段子过来的，,2017-12-21
等你到日落,听哭过的歌曲,2017-12-21
*堇色的光*,想着那一天会有人代替...,2017-12-21
十一月的蕭邦,雖然妳從來不主動聯系我、但是我真的很喜歡妳…妳知道嗎⋯⋯？,2017-12-21
Redamancy,听这首歌总是想去起杰伦以前的样子,2017-12-21
Rebirth,末句 在我忘记之前 那个降调 听的我想落泪,2017-12-21
🈚️,\n你所有的歌我都想慢慢品味,2017-12-21
细说旧话,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-21
～～,或许这首歌才是周氏情歌里最悲伤的歌了吧,2017-12-21
破釜沉舟Hustle,坐在图书馆后排  靠着椅子 翘着二郎腿  戴着耳机  听着轨迹  看着自己喜欢的人  幸福   两天之后可能再也见不到彼此了  虽然来不及留底  但依然感谢生命中有你！,2017-12-20
1,殷嘉琪 我忘不掉你,2017-12-20
朱喜桐（沈音音教17级）,舒服死我了，,2017-12-20
⠃,这首是杰伦最痛的一首吧  刚失恋 听这首歌  太痛  太痛,2017-12-20
ღ冷暖自知ღ,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-19
别走，我的刘海,嗨，好久不见\n嗯，好久不见\n再见\n再见\n,2017-12-19
崇明|杰伦梦援网甘肃会长,我把一身当做赌注，但是输的一败涂地,2017-12-18
七里外的風車。,悲喜交加的一首歌，不敢多想，不敢多说。,2017-12-18
无风无雨无情无你。,他决定离开时。就用了这首歌做铃声。那时候我就知道他要离开,2017-12-17
Don't make a fuss,我寻着我们走过的轨迹，一步一步往起点走，看到了当初的我们是那么的开心，那么幸福，不知怎么了，眼泪不由自主的掉下来了。,2017-12-17
Lu °,杨磊，我会发着呆，然后忘记你。,2017-12-16
q,是的，整个青春,2017-12-16
面对阳光、我依然微笑,这几天哼哼这首歌的调调，觉得好熟悉，今天一搜循环播放，我的那个他已经走了，这一天有一个人已经代替，虽然不是我爱的，但却是爱我的，那个在我心里角落的他，后会无期了,2017-12-08
阿鱼snow,我上高中的时候，很少听周杰伦，即便那个时候他那么火...可是，高三因为他喜欢这支歌，后来我也听...大一的时候才开始喜欢听...那是我青春的记忆...现在看杰伦的很多节目，为这样成熟的他竖起大拇指...,2017-12-07
Aaaaa。,熟悉的感觉,2017-12-07
夕枫,我会发着呆 然后微微笑 接着紧紧闭上眼 又想了一遍你温柔的脸 在我忘记之前 今天是我二十岁生日 杰伦的音乐陪伴我度过15个岁月 有快乐 有忧伤 还有数不尽的回忆 只是回忆的音乐盒还旋转着，要怎么停呢……,2017-12-07
不妨      大胆一点,他的歌是我们很多人的回忆，每次一个人听的时候感觉十年前就是昨天一样……就会想起很多人……包括前男友……前女友………然后就觉得怎么有点想打个电话？但是都不联系了，还是打给最好的朋友吧[em]e400832[/em]于是播她的电话，铃声也是周杰伦的[em]e400832[/em]所以说，大概他的歌里藏着我们很多人的回忆，包括一直不变的友情和不在的爱情[em]e400621[/em],2017-12-06
号手就位🔥,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-06
霭霭淡春山,只要你不恋爱我就永远不会失恋,2017-12-06
雨湿了&天空⚽,我会发着呆……,2017-12-05
大大大大丶咖,备战高考，一边听着周杰伦的歌，还是磁带听的，一边做题。也许大概那就是青春回忆，总能伴随着些许周杰伦的歌，一听到就能想起那会好多事情。上学路上一边骑车一边哼着这首歌，不管天多黑，都不怕！周杰伦的音乐陪伴了一代人的青春，现在下载居然要钱啦，有点不开心[em]e400842[/em][em]e400842[/em],2017-12-05
Yolanda,哈哈,2017-12-05
Ik hou van je,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-05
包包,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-05
亂,该评论已经被删除,2017-12-04
失心,揉碎了的记忆，里面全是你……我好想你我从来都没有认识过，不是我后悔而是我无法接受没有你的结局……[em]e400867[/em],2017-12-04
滾滾紅尘＂,所有的伟大源于一个勇敢的开始,2017-12-04
🖤🖤🖤,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-04
大叔,第一次听了一下午的歌,2017-12-04
。。,我们再也回不去了,2017-12-04
车厘子🍒,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-04
一抹 丶 淡笑,有些歌一听心就会痛[em]e400622[/em]这首算一个,2017-12-03
Hala Madrid,不知我们的轨迹从何时开始跑偏了。,2017-12-03
盒子,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-03
狩擭、妠,一次次的喜欢，一次次的不勇敢，一次次的错过，一次次的受伤，一次次的期待，一次次的重复，是我心太高，还是你太傲，这次我不想再错过，可是你的心不在我这里，我该如何洒脱。,2017-12-03
星星不会逃跑,我喜欢你干净又彻底,2017-11-30
细小苍茫,难过的东西有好多，都不知从何说起，和谁说起[em]e400622[/em],2017-11-30
鸿鹄之志 💯,原来音乐真的可以封存记忆。多年后再听到这首歌，不禁想起很多从前！再见了！青春，再见了往事！,2017-11-30
徐先生、,从这首歌爱上杰伦,2017-11-30
空、白,难过的东西有好多，都不知从何说起，和谁说起[em]e400622[/em],2017-11-30
Hi  .,我不怪你的离开…只是会觉得那么喜欢你真的好可惜，如果真的无法再见了，那么以后的日子里你要万分珍重。,2017-11-30
乔木,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-11-30
Jan,他把我当前女友的替代品而已,2017-11-30
@细节怪物,午夜躺着听这首歌，只是因为他又让我伤心了,2017-11-30
绾.,眼泪模糊了视线，希望我爱的一直都在，比心,2017-11-29
绾.,一直都不明白这首歌，但是一到夜深人静的时候，听一听，莫名的总是会感伤吧，感觉失去了些什么，也感觉有一些东西一些美好的事情一直在身边，喜欢听歌，其实，挺好，但是有些歌总是会触及内心深处那最脆弱的伤，回不去了,2017-11-29
你先亲我一口吧丶,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-11-29
wings,前奏能让我立刻想起从前 一段遗憾却也算一场青春 虽然没真正意义上在一起过 可是至少陪伴过。或许我骨子里从来都是一个忧郁却又很倔强的大男生，我总会因为一段失意或者是失落很用很久很久去释怀。,2017-11-29
天分,让我不再想念你 谈何容易,2017-11-29
晴天℃,我会发着呆然后忘记你……,2017-11-28
晴天℃,现在只有我在听吗[em]e400873[/em],2017-11-28
读书人,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-11-28
D岑D,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-11-27
错就改,以前听周董的歌只是好听。但有一次女友说，不喜欢周杰伦的歌。因为我每一次放的都是周杰伦的。于是我把所有他歌都删了。女友开心就好，就迁就一下。但现在再听周董的歌，再不是好听了，而是泪光在眼框。就像这道轨迹歌中一样，一个人发着呆……如果可以的，我再把这些歌删一次……好吗？,2017-11-27
。,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-11-27
软的要命,我想你了,2017-11-27
。,我想你了我的童年，我的青春，我的爱情，我的现在。,2017-11-26
 ,该评论已经被删除,2017-11-25
.,好听(ง •̀_•́)ง,2017-11-25
Jocelyn,你让我喜欢上你（LL）再把你忘掉，把你当成朋友，你很棒。而我会做到的，因为我要和你一样优秀和理智。,2017-11-24
车厘子🍒,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-04
一抹 丶 淡笑,有些歌一听心就会痛[em]e400622[/em]这首算一个,2017-12-03
Hala Madrid,不知我们的轨迹从何时开始跑偏了。,2017-12-03
盒子,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-03
狩擭、妠,一次次的喜欢，一次次的不勇敢，一次次的错过，一次次的受伤，一次次的期待，一次次的重复，是我心太高，还是你太傲，这次我不想再错过，可是你的心不在我这里，我该如何洒脱。,2017-12-03
瑾瑾Los Merengues🌻,每一次听都能泪流满面,2017-12-03
soldier,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-03
上邪,一辈子太长了，怎么可能你会一直陪着我呢？我也做不到，你也做不到。,2017-12-02
。,一辈子太长了，怎么可能你会一直陪着我呢？我也做不到，你也做不到。,2017-12-02
星夜说抱歉.,该评论已经被删除,2017-12-02
工具人,从我开始 到你结束,2017-12-02
信,只要还在听着这首歌，就没有忘记。,2017-12-02
壹口气全念对,嘴里说我要忘了你，但是我的心却不听话，我的心忘不了你，我还是很爱你,2017-12-02
就是爱音乐,认识两年 在一起半年 异地恋 两个人害羞的手都不敢牵 你会给我很多惊喜 分手的时候我想没什么大不了 今天偶然去你的全民K歌听了你唱的轨迹 到后面 我会发着呆然后忘记你接着紧紧闭上眼你唱哭了声音都是哽咽  分手的这一年 我没有听到最后 现在听到了 虽然我过得很好 但是我爱的人还是你,2017-12-02
墨染倾城颜,我有一个很好的大学同学，我每次追女孩都请她撮合，每次失恋也是她安慰我。毕业那天我跟女朋友分手，一群人去ktv通宵，半醉半醒间听她边哭边唱这首歌，然后我就睡着了。毕业很久以后的一天，我下班开车回家，听到电台放这首歌，不知道为什么，我马上掉头上了高速跨了半个省去找她。现在我们结婚了。[em]e400823[/em]（来自wy的轨迹评论）,2017-12-01
吃🍊,唱的我心碎，,2017-12-01
